Run ID,District Number,Total Costs,Run Time
148,1,45880,0.021173954010009766
149,1,50191,0.01842522621154785
150,1,54979,0.017589807510375977
151,1,52135,0.02143406867980957
152,1,51595,0.016106605529785156
153,1,53791,0.011683225631713867
154,1,57571,0.011824846267700195
155,1,49210,0.018587827682495117
156,1,53431,0.015799760818481445
157,1,51739,0.00922393798828125
158,1,50020,0.013887882232666016
159,1,52243,0.013666152954101562
160,1,52306,0.014245033264160156
161,1,55807,0.014362812042236328
162,1,50092,0.018399953842163086
163,1,50650,0.020453214645385742
164,1,52198,0.021957874298095703
165,1,57103,0.010204076766967773
166,1,50299,0.015964031219482422
167,1,49003,0.019736051559448242
168,1,56923,0.01267099380493164
169,1,48004,0.026579856872558594
170,1,55870,0.011230945587158203
171,1,51361,0.023334741592407227
172,1,52459,0.021296262741088867
173,1,53881,0.018038034439086914
174,1,49615,0.013405799865722656
175,1,51901,0.020223140716552734
176,1,52342,0.01596808433532715
177,1,52423,0.020704030990600586
178,1,51109,0.020395994186401367
179,1,50263,0.014831781387329102
180,1,52261,0.014773130416870117
181,1,48958,0.01547694206237793
182,1,52018,0.02300119400024414
183,1,55159,0.02184009552001953
184,1,50452,0.012877941131591797
185,1,51586,0.01891613006591797
186,1,52045,0.02458810806274414
187,1,52225,0.019582033157348633
188,1,55699,0.009274959564208984
189,1,54232,0.009591102600097656
190,1,48265,0.01955890655517578
191,1,49813,0.021066904067993164
192,1,51865,0.027436017990112305
193,1,56014,0.010144948959350586
194,1,51883,0.01636981964111328
195,1,58534,0.013077020645141602
196,1,52531,0.0194699764251709
197,1,51154,0.020209789276123047
198,1,50497,0.0168149471282959
199,1,52576,0.02085399627685547
200,1,52333,0.0183560848236084
201,1,50740,0.011520147323608398
202,1,53296,0.02058100700378418
203,1,51892,0.026241064071655273
204,1,53593,0.012286901473999023
205,1,48445,0.019565820693969727
206,1,52180,0.0220181941986084
207,1,49615,0.020040035247802734
208,1,49975,0.01774907112121582
209,1,49723,0.01933908462524414
210,1,50992,0.021764039993286133
211,1,51028,0.010902166366577148
212,1,53917,0.012746810913085938
213,1,54484,0.010203123092651367
214,1,49255,0.018004894256591797
215,1,53098,0.0116119384765625
216,1,51190,0.014698028564453125
217,1,54259,0.01212310791015625
218,1,46600,0.015464067459106445
219,1,51478,0.018533945083618164
220,1,57814,0.018055200576782227
221,1,52702,0.01804494857788086
222,1,48040,0.015199899673461914
223,1,52810,0.013637065887451172
224,1,53269,0.019407033920288086
225,1,51523,0.016049861907958984
226,1,52216,0.012195825576782227
227,1,49660,0.019164085388183594
228,1,51829,0.011928081512451172
229,1,53278,0.013479948043823242
230,1,51028,0.017633914947509766
231,1,50731,0.019392967224121094
232,1,52216,0.023417949676513672
233,1,55150,0.012912988662719727
234,1,55888,0.014235973358154297
235,1,53323,0.01637887954711914
236,1,53170,0.01049494743347168
237,1,50506,0.019800901412963867
238,1,55546,0.010185003280639648
239,1,51136,0.02604508399963379
240,1,55726,0.013863086700439453
241,1,49030,0.014929056167602539
242,1,53674,0.01397705078125
243,1,51361,0.021984100341796875
244,1,50299,0.02434396743774414
245,1,55222,0.01145029067993164
246,1,53134,0.02083587646484375
247,1,50038,0.030632734298706055
248,1,53062,0.014950037002563477
249,1,50191,0.01358795166015625
250,1,50578,0.027144908905029297
251,1,57265,0.009567975997924805
252,1,54745,0.011257171630859375
253,1,49768,0.019019126892089844
254,1,52648,0.024209022521972656
255,1,50119,0.019138097763061523
256,1,50443,0.015430927276611328
257,1,47869,0.023589134216308594
258,1,51091,0.02049994468688965
259,1,59236,0.016215085983276367
260,1,54799,0.01147603988647461
261,1,50983,0.016933917999267578
262,1,54466,0.011159896850585938
263,1,56581,0.017373085021972656
264,1,49291,0.01657891273498535
265,1,51325,0.021023988723754883
266,1,56140,0.010703325271606445
267,1,52324,0.013327836990356445
268,1,57058,0.01180410385131836
269,1,52639,0.01695084571838379
270,1,53539,0.017826080322265625
271,1,50038,0.02560114860534668
272,1,54025,0.015156030654907227
273,1,50785,0.016596078872680664
274,1,51460,0.022192001342773438
275,1,51685,0.01929306983947754
276,1,51631,0.019676923751831055
277,1,47527,0.016276121139526367
278,1,55609,0.009782075881958008
279,1,49813,0.021894216537475586
280,1,50929,0.01605510711669922
281,1,56383,0.009901285171508789
282,1,51631,0.01606297492980957
283,1,53314,0.021686077117919922
284,1,54583,0.017602205276489258
285,1,51568,0.010909795761108398
286,1,50569,0.012748241424560547
287,1,50407,0.02477407455444336
288,1,50056,0.019014835357666016
289,1,50533,0.015470027923583984
290,1,52486,0.022520065307617188
291,1,55294,0.018286705017089844
292,1,50137,0.02015089988708496
293,1,51928,0.018142223358154297
294,1,51307,0.0231168270111084
295,1,51604,0.01763606071472168
296,1,56230,0.010834217071533203
297,1,51325,0.011404752731323242
298,1,53287,0.011767864227294922
299,1,51073,0.014421939849853516
300,1,50164,0.01908278465270996
301,1,57238,0.011935949325561523
302,1,54664,0.010246753692626953
303,1,49930,0.024873018264770508
304,1,53872,0.0188291072845459
305,1,56185,0.008959293365478516
306,1,50227,0.01549220085144043
307,1,50668,0.017743825912475586
308,1,48184,0.015223979949951172
309,1,56167,0.010782003402709961
310,1,49219,0.01834392547607422
311,1,53584,0.02371382713317871
312,1,53278,0.012376070022583008
313,1,54808,0.009870767593383789
314,1,52198,0.02277088165283203
315,1,50092,0.021136999130249023
316,1,54538,0.00950312614440918
317,1,56167,0.013840913772583008
318,1,48436,0.015253067016601562
319,1,51568,0.01910686492919922
320,1,52261,0.012273073196411133
321,1,51136,0.025758028030395508
322,1,51001,0.020695924758911133
323,1,50191,0.023761987686157227
324,1,50776,0.01788020133972168
325,1,54160,0.018194913864135742
326,1,49714,0.017393112182617188
327,1,51865,0.020596981048583984
328,1,48580,0.016881942749023438
329,1,53368,0.014036893844604492
330,1,49975,0.014740943908691406
331,1,53953,0.020602941513061523
332,1,51577,0.02440190315246582
333,1,53179,0.013129949569702148
334,1,50335,0.02060222625732422
335,1,49534,0.031206846237182617
336,1,50956,0.021693944931030273
337,1,52261,0.010350942611694336
338,1,51829,0.020652055740356445
339,1,54061,0.016850948333740234
340,1,50416,0.011590957641601562
341,1,52180,0.01030588150024414
342,1,53764,0.01478886604309082
343,1,51514,0.015051126480102539
344,1,53602,0.011847257614135742
345,1,51253,0.022816896438598633
346,1,48625,0.027068138122558594
347,1,51784,0.018008947372436523
348,1,54916,0.012979984283447266
349,1,54646,0.00894618034362793
350,1,49471,0.015796899795532227
351,1,55591,0.014330148696899414
352,1,50686,0.02204275131225586
353,1,51667,0.019295930862426758
354,1,51118,0.0187838077545166
355,1,51613,0.014323234558105469
356,1,50182,0.021110057830810547
357,1,54178,0.0098419189453125
358,1,53566,0.01429295539855957
359,1,48931,0.014728069305419922
360,1,50488,0.020998239517211914
361,1,53017,0.026107072830200195
362,1,47455,0.016389131546020508
363,1,49615,0.015424966812133789
364,1,50560,0.02335214614868164
365,1,50794,0.02220606803894043
366,1,48310,0.02062511444091797
367,1,54079,0.018150806427001953
368,1,55258,0.008826017379760742
369,1,49867,0.022637128829956055
370,1,50902,0.016639232635498047
371,1,49840,0.01388692855834961
372,1,52162,0.010535001754760742
373,1,49147,0.01218414306640625
374,1,50533,0.01704120635986328
375,1,51532,0.011141777038574219
376,1,52576,0.015180826187133789
377,1,56356,0.009649991989135742
378,1,54700,0.021158933639526367
379,1,52612,0.017601966857910156
380,1,49597,0.0233309268951416
381,1,50497,0.026189088821411133
382,1,52981,0.013576030731201172
383,1,49741,0.01883101463317871
384,1,52873,0.022217988967895508
385,1,49372,0.015365123748779297
386,1,50047,0.021692991256713867
387,1,49219,0.015484809875488281
388,1,56482,0.010933876037597656
389,1,54763,0.014226913452148438
390,1,53530,0.025959014892578125
391,1,53917,0.016981124877929688
392,1,51811,0.019451141357421875
393,1,51217,0.019277095794677734
394,1,53845,0.014596939086914062
395,1,56203,0.011529922485351562
396,1,51514,0.029881954193115234
397,1,49759,0.021908044815063477
398,1,51478,0.017488956451416016
399,1,49975,0.016511917114257812
400,1,52189,0.011452913284301758
401,1,51397,0.024512052536010742
402,1,50137,0.01907491683959961
403,1,49948,0.016186237335205078
404,1,54052,0.012906074523925781
405,1,51910,0.01323699951171875
406,1,52558,0.020820140838623047
407,1,54925,0.010039091110229492
408,1,56266,0.00873112678527832
409,1,50506,0.014555215835571289
410,1,52270,0.021078109741210938
411,1,53818,0.011485815048217773
412,1,54385,0.01329803466796875
413,1,52594,0.021385908126831055
414,1,54097,0.008912086486816406
415,1,54556,0.012064933776855469
416,1,57301,0.012987852096557617
417,1,48796,0.019299983978271484
418,1,55384,0.011183023452758789
419,1,48040,0.015801191329956055
420,1,53692,0.013756990432739258
421,1,52657,0.011796951293945312
422,1,48751,0.017649173736572266
423,1,52747,0.015546798706054688
424,1,53845,0.01204991340637207
425,1,50767,0.017004013061523438
426,1,53638,0.010786056518554688
427,1,52153,0.01677083969116211
428,1,56023,0.013800859451293945
429,1,46240,0.01757025718688965
430,1,54727,0.009568929672241211
431,1,48139,0.021583080291748047
432,1,54772,0.010005950927734375
433,1,52216,0.014696836471557617
434,1,51946,0.02133798599243164
435,1,52873,0.011796951293945312
436,1,50803,0.016735076904296875
437,1,55906,0.013637781143188477
438,1,54232,0.01475214958190918
439,1,55609,0.017763853073120117
440,1,51595,0.010817766189575195
441,1,53206,0.026938199996948242
442,1,49741,0.017990827560424805
443,1,50047,0.011518239974975586
444,1,54511,0.01270294189453125
445,1,49588,0.022828102111816406
446,1,54610,0.013283014297485352
447,1,55015,0.011174917221069336
448,1,51973,0.011003255844116211
449,1,52036,0.013829231262207031
450,1,55303,0.011994123458862305
451,1,50299,0.02818584442138672
452,1,52567,0.02193474769592285
453,1,53683,0.016602277755737305
454,1,50263,0.016556978225708008
455,1,51775,0.013686180114746094
456,1,52999,0.026013851165771484
457,1,54466,0.009332895278930664
458,1,51703,0.013836860656738281
459,1,54088,0.009884119033813477
460,1,45916,0.0165560245513916
461,1,47590,0.015218973159790039
462,1,55348,0.013081073760986328
463,1,51235,0.013778924942016602
464,1,49624,0.01603412628173828
465,1,51082,0.018683195114135742
466,1,55762,0.009903192520141602
467,1,50479,0.01921987533569336
468,1,51442,0.0185699462890625
469,1,50362,0.01802968978881836
470,1,52351,0.019762277603149414
471,1,50416,0.017364025115966797
472,1,56122,0.010396242141723633
473,1,53053,0.027163267135620117
474,1,51631,0.022815942764282227
475,1,49768,0.012967824935913086
476,1,53251,0.013406991958618164
477,1,50587,0.027894020080566406
478,1,51775,0.008620023727416992
479,1,53944,0.01412200927734375
480,1,50524,0.020439863204956055
481,1,52090,0.02095198631286621
482,1,52630,0.016143798828125
483,1,51001,0.012482166290283203
484,1,50344,0.014883995056152344
485,1,51811,0.024445295333862305
486,1,56293,0.010863780975341797
487,1,53215,0.017297029495239258
488,1,53575,0.011554956436157227
489,1,53251,0.016321897506713867
490,1,52270,0.013601064682006836
491,1,50848,0.021563053131103516
492,1,51496,0.018071651458740234
493,1,57049,0.016049861907958984
494,1,55033,0.01054692268371582
495,1,54943,0.011765003204345703
496,1,55168,0.014785051345825195
497,1,51595,0.014867067337036133
498,1,56770,0.0149078369140625
499,1,52981,0.017921924591064453
500,1,56041,0.010762929916381836
501,1,54610,0.011226892471313477
502,1,56581,0.010609149932861328
503,1,52567,0.02143096923828125
504,1,55483,0.020146846771240234
505,1,52270,0.012701034545898438
506,1,50848,0.010213136672973633
507,1,51451,0.00989985466003418
508,1,52279,0.010252952575683594
509,1,56536,0.012334108352661133
510,1,49102,0.022996187210083008
511,1,49129,0.01947331428527832
512,1,50749,0.011838912963867188
513,1,51118,0.016595125198364258
514,1,47752,0.013354063034057617
515,1,53737,0.013310909271240234
516,1,53836,0.02194380760192871
517,1,53017,0.02082085609436035
518,1,55213,0.012738704681396484
519,1,53053,0.01346588134765625
520,1,49921,0.015994787216186523
521,1,48229,0.01474618911743164
522,1,49633,0.008813858032226562
523,1,57193,0.01014399528503418
524,1,48121,0.02649211883544922
525,1,51802,0.010067939758300781
526,1,49498,0.01656818389892578
527,1,50641,0.020893096923828125
528,1,50281,0.028695106506347656
529,1,52459,0.011165857315063477
530,1,53890,0.02254199981689453
531,1,47131,0.014185905456542969
532,1,49660,0.022372007369995117
533,1,52261,0.009996175765991211
534,1,56527,0.01307535171508789
535,1,52711,0.012279033660888672
536,1,46474,0.016798973083496094
537,1,52819,0.01871204376220703
538,1,52729,0.02989792823791504
539,1,48319,0.020341157913208008
540,1,50227,0.018402099609375
541,1,51838,0.01170206069946289
542,1,54079,0.016051054000854492
543,1,54997,0.01027822494506836
544,1,50659,0.020494937896728516
545,1,50146,0.016381025314331055
546,1,53935,0.013876914978027344
547,1,48184,0.014055013656616211
548,1,51001,0.012106895446777344
549,1,53143,0.016962766647338867
550,1,48796,0.01744818687438965
551,1,50038,0.022166967391967773
552,1,50857,0.021593809127807617
553,1,56482,0.014519929885864258
554,1,50839,0.016561269760131836
555,1,55483,0.01288914680480957
556,1,54637,0.01086115837097168
557,1,50362,0.022881746292114258
558,1,49777,0.018935203552246094
559,1,51946,0.02151012420654297
560,1,51109,0.017248153686523438
561,1,57733,0.01246786117553711
562,1,45808,0.016289949417114258
563,1,53296,0.01145315170288086
564,1,52522,0.013356208801269531
565,1,50425,0.02249908447265625
566,1,52729,0.010809183120727539
567,1,49804,0.014725923538208008
568,1,53440,0.016863107681274414
569,1,50857,0.0218203067779541
570,1,54340,0.013826608657836914
571,1,49849,0.02225804328918457
572,1,53017,0.022872209548950195
573,1,51316,0.019356966018676758
574,1,50884,0.02200913429260254
575,1,49885,0.02473592758178711
576,1,44818,0.018206119537353516
577,1,50371,0.019595861434936523
578,1,48265,0.016396045684814453
579,1,46168,0.017935991287231445
580,1,53944,0.012936115264892578
581,1,56473,0.021223068237304688
582,1,54205,0.022394895553588867
583,1,52378,0.019137144088745117
584,1,51631,0.011735200881958008
585,1,51127,0.02569437026977539
586,1,50911,0.01609206199645996
587,1,51703,0.015394210815429688
588,1,55321,0.014254093170166016
589,1,49372,0.017860889434814453
590,1,50443,0.030330181121826172
591,1,53071,0.012047052383422852
592,1,49399,0.025589942932128906
593,1,51199,0.02660083770751953
594,1,52171,0.022159099578857422
595,1,50389,0.024650096893310547
596,1,49624,0.013885259628295898
597,1,49498,0.01735091209411621
598,1,53386,0.009613037109375
599,1,49822,0.010002851486206055
600,1,50254,0.025018930435180664
601,1,55573,0.018255233764648438
602,1,53593,0.01885509490966797
603,1,47788,0.013084888458251953
604,1,53638,0.011162996292114258
605,1,54160,0.018313884735107422
606,1,48958,0.014515876770019531
607,1,54817,0.009793996810913086
608,1,54772,0.026340246200561523
609,1,50866,0.02810215950012207
610,1,51730,0.020750045776367188
611,1,52747,0.01744222640991211
612,1,51001,0.020949125289916992
613,1,50902,0.016413211822509766
614,1,50776,0.012933015823364258
615,1,49057,0.015452146530151367
616,1,57238,0.010621070861816406
617,1,46582,0.022285938262939453
618,1,53332,0.011702775955200195
619,1,54547,0.014612197875976562
620,1,50596,0.02228999137878418
621,1,50884,0.014637947082519531
622,1,49246,0.01585698127746582
623,1,52963,0.01857304573059082
624,1,56266,0.01722097396850586
625,1,48616,0.021530866622924805
626,1,48103,0.019649028778076172
627,1,54664,0.01360630989074707
628,1,51298,0.018226146697998047
629,1,53962,0.010033130645751953
630,1,52000,0.019933223724365234
631,1,49606,0.019088268280029297
632,1,54403,0.011844158172607422
633,1,52819,0.01770496368408203
634,1,48499,0.018165111541748047
635,1,54772,0.013924121856689453
636,1,47536,0.02195906639099121
637,1,54628,0.015201091766357422
638,1,56878,0.011055946350097656
639,1,53143,0.012461185455322266
640,1,54691,0.01715087890625
641,1,51343,0.01494598388671875
642,1,55492,0.010220766067504883
643,1,54700,0.009959936141967773
644,1,51550,0.01811814308166504
645,1,49210,0.015743017196655273
646,1,49534,0.015623092651367188
647,1,55393,0.014311075210571289
648,1,50056,0.026732921600341797
649,1,49651,0.019882917404174805
650,1,50659,0.017027854919433594
651,1,53359,0.018497228622436523
652,1,56032,0.01152491569519043
653,1,54097,0.012646913528442383
654,1,52513,0.014860153198242188
655,1,51163,0.02307605743408203
656,1,55690,0.010665178298950195
657,1,49309,0.021307945251464844
658,1,50830,0.017603158950805664
659,1,50389,0.027411937713623047
660,1,54691,0.012309074401855469
661,1,50767,0.027080297470092773
662,1,49291,0.016865015029907227
663,1,49093,0.0183868408203125
664,1,51073,0.024158954620361328
665,1,56266,0.02875494956970215
666,1,52045,0.02365899085998535
667,1,51748,0.023710966110229492
668,1,53638,0.010369062423706055
669,1,50164,0.01972198486328125
670,1,51442,0.020878076553344727
671,1,48094,0.017374038696289062
672,1,49993,0.01755380630493164
673,1,48454,0.01549386978149414
674,1,52954,0.02400994300842285
675,1,53494,0.013357162475585938
676,1,49795,0.015057086944580078
677,1,47230,0.012876033782958984
678,1,49426,0.021433115005493164
679,1,53791,0.01805901527404785
680,1,53539,0.020390748977661133
681,1,50200,0.021522045135498047
682,1,54502,0.008962869644165039
683,1,54763,0.013663053512573242
684,1,52864,0.01049494743347168
685,1,50785,0.013184785842895508
686,1,49723,0.01968097686767578
687,1,50632,0.015942811965942383
688,1,51361,0.02123284339904785
689,1,55141,0.011625051498413086
690,1,53116,0.00934910774230957
691,1,55339,0.010553121566772461
692,1,53197,0.011716127395629883
693,1,47680,0.020802021026611328
694,1,57211,0.013414859771728516
695,1,52882,0.028648853302001953
696,1,45025,0.01599407196044922
697,1,55420,0.012498855590820312
698,1,50569,0.013690948486328125
699,1,49030,0.020111799240112305
700,1,53152,0.023584842681884766
701,1,51064,0.0206601619720459
702,1,55024,0.01657700538635254
703,1,48652,0.017232894897460938
704,1,51658,0.011684656143188477
705,1,49894,0.016535043716430664
706,1,49273,0.01923680305480957
707,1,51496,0.026487112045288086
708,1,51253,0.012689828872680664
709,1,56140,0.013242959976196289
710,1,49507,0.023233652114868164
711,1,45565,0.01777815818786621
712,1,54367,0.012252092361450195
713,1,50713,0.018316030502319336
714,1,51172,0.015871047973632812
715,1,54115,0.013515949249267578
716,1,53620,0.015343189239501953
717,1,52153,0.019619226455688477
718,1,53764,0.016005754470825195
719,1,55762,0.010610818862915039
720,1,50911,0.022935867309570312
721,1,52990,0.024845123291015625
722,1,52108,0.0254671573638916
723,1,58318,0.011841058731079102
724,1,52180,0.024403810501098633
725,1,46078,0.015378713607788086
726,1,50632,0.029224872589111328
727,1,48454,0.026012897491455078
728,1,51649,0.019937992095947266
729,1,51433,0.0157010555267334
730,1,55033,0.013564825057983398
731,1,53764,0.008892297744750977
732,1,51991,0.02643585205078125
733,1,55726,0.013958215713500977
734,1,54331,0.014924049377441406
735,1,53152,0.01726984977722168
736,1,54637,0.015377283096313477
737,1,52000,0.012078046798706055
738,1,59038,0.011987924575805664
739,1,48337,0.024240970611572266
740,1,50875,0.009972095489501953
741,1,49138,0.01961803436279297
742,1,50875,0.019320964813232422
743,1,48994,0.02170419692993164
744,1,47509,0.015983104705810547
745,1,52180,0.01916790008544922
746,1,57292,0.009341001510620117
747,1,53368,0.011401891708374023
748,1,52459,0.01964402198791504
749,1,49021,0.022726058959960938
750,1,49984,0.022526979446411133
751,1,50713,0.022266149520874023
752,1,54511,0.012055635452270508
753,1,50146,0.020576000213623047
754,1,48283,0.02154397964477539
755,1,51514,0.015802860260009766
756,1,53305,0.014451026916503906
757,1,51613,0.021551132202148438
758,1,52711,0.018562793731689453
759,1,49102,0.0176088809967041
760,1,50668,0.02089715003967285
761,1,50641,0.016484975814819336
762,1,49804,0.019073009490966797
763,1,48355,0.01801276206970215
764,1,56023,0.016299009323120117
765,1,47842,0.01996016502380371
766,1,49210,0.014958858489990234
767,1,53521,0.012596368789672852
768,1,52351,0.021086931228637695
769,1,55258,0.010271072387695312
770,1,51568,0.023067951202392578
771,1,52351,0.017261981964111328
772,1,48364,0.017071962356567383
773,1,56878,0.011372089385986328
774,1,48589,0.014562845230102539
775,1,49372,0.019448041915893555
776,1,50830,0.018086910247802734
777,1,50380,0.01246190071105957
778,1,53800,0.01777482032775879
779,1,56959,0.010786056518554688
780,1,49246,0.017646074295043945
781,1,55852,0.012873172760009766
782,1,51442,0.016800880432128906
783,1,54250,0.018569231033325195
784,1,50317,0.018152952194213867
785,1,50425,0.0160520076751709
786,1,54961,0.01263570785522461
787,1,51847,0.017420053482055664
788,1,52891,0.009548187255859375
789,1,51892,0.019527912139892578
790,1,48841,0.022890090942382812
791,1,57364,0.01850581169128418
792,1,50839,0.0203549861907959
793,1,49777,0.01407170295715332
794,1,50038,0.01143503189086914
795,1,48607,0.016603946685791016
796,1,52738,0.009770870208740234
797,1,56932,0.01240992546081543
798,1,54205,0.014804840087890625
799,1,51685,0.020710229873657227
800,1,53773,0.010504007339477539
801,1,51919,0.02103877067565918
802,1,51145,0.017204999923706055
803,1,54115,0.016176939010620117
804,1,49345,0.018638134002685547
805,1,56455,0.014058113098144531
806,1,49039,0.025763988494873047
807,1,46582,0.01886892318725586
808,1,51181,0.02221083641052246
809,1,53044,0.010879278182983398
810,1,53377,0.01691412925720215
811,1,50065,0.009448051452636719
812,1,51082,0.02283787727355957
813,1,51136,0.015535831451416016
814,1,51073,0.021800756454467773
815,1,53701,0.011543989181518555
816,1,50830,0.017926931381225586
817,1,54448,0.017114877700805664
818,1,52315,0.011706829071044922
819,1,50749,0.019459009170532227
820,1,53395,0.01153707504272461
821,1,53179,0.016805171966552734
822,1,52684,0.013478994369506836
823,1,53125,0.018172025680541992
824,1,52756,0.02109217643737793
825,1,46888,0.016808032989501953
826,1,49237,0.015484094619750977
827,1,49984,0.01195073127746582
828,1,54664,0.012470006942749023
829,1,49516,0.015480995178222656
830,1,56779,0.010621070861816406
831,1,54349,0.023756027221679688
832,1,55861,0.014259099960327148
833,1,51334,0.02428126335144043
834,1,49885,0.016726016998291016
835,1,54646,0.010379791259765625
836,1,54781,0.009520769119262695
837,1,53449,0.010505914688110352
838,1,54295,0.011105060577392578
839,1,51829,0.01878809928894043
840,1,51433,0.016510009765625
841,1,54304,0.011595010757446289
842,1,53224,0.018731117248535156
843,1,51451,0.02136516571044922
844,1,58813,0.02346205711364746
845,1,50803,0.015037059783935547
846,1,53494,0.020453929901123047
847,1,52081,0.01151585578918457
848,1,49975,0.014889240264892578
849,1,51982,0.02561783790588379
850,1,50047,0.020581960678100586
851,1,53458,0.018642187118530273
852,1,49309,0.01979207992553711
853,1,57247,0.009591817855834961
854,1,49282,0.023130178451538086
855,1,52387,0.01977992057800293
856,1,50704,0.019242048263549805
857,1,50956,0.01180887222290039
858,1,53485,0.02230978012084961
859,1,47869,0.01817917823791504
860,1,53971,0.010673046112060547
861,1,49606,0.021159887313842773
862,1,50227,0.020975112915039062
863,1,51577,0.018021345138549805
864,1,48859,0.017323017120361328
865,1,51883,0.01809096336364746
866,1,56095,0.015460014343261719
867,1,56905,0.01067805290222168
868,1,51631,0.01708698272705078
869,1,49795,0.016858816146850586
870,1,49606,0.018498897552490234
871,1,52630,0.009018898010253906
872,1,49084,0.016435861587524414
